"id","chrono","period"
"M1066","LgK","p4.8"
"M1066","LgK","p4.6"
"M1066","LgK","p4.4"
"M1067","LgK","p4.8"
"M1067","LgK","p4.6"
"M1067","LgK","p4.4"
"M1067","ENE","p4.4"
"M1067","ENE","p4.2"
"M1067","ENE","p4.0"
"M1068","LgK","p4.8"
"M1068","LgK","p4.6"
"M1068","LgK","p4.4"
"M1069","SBK","p5.0"
"M1069","SBK","p4.8"
"M1069","LgK","p4.8"
"M1069","LgK","p4.6"
"M1069","LgK","p4.4"
"M1069","ENE","p4.4"
"M1069","ENE","p4.2"
"M1069","ENE","p4.0"
"M1070","TRB","p3.8"
"M1070","TRB","p3.6"
"M1070","TRB","p3.4"
"M1071","SBK","p5.0"
"M1071","SBK","p4.8"
"M1071","LgK","p4.8"
"M1071","LgK","p4.6"
"M1071","LgK","p4.4"
"M1072","LgK","p4.8"
"M1072","LgK","p4.6"
"M1072","LgK","p4.4"
"M1073","LgK","p4.8"
"M1073","LgK","p4.6"
"M1073","LgK","p4.4"
"M1074","LgK","p4.8"
"M1074","LgK","p4.6"
"M1074","LgK","p4.4"
"M1075","LgK","p4.8"
"M1075","LgK","p4.6"
"M1075","LgK","p4.4"
"M1077","LgK","p4.8"
"M1077","LgK","p4.6"
"M1077","LgK","p4.4"
"M1078","LgK","p4.8"
"M1078","LgK","p4.6"
"M1078","LgK","p4.4"
"M1079","LgK","p4.8"
"M1079","LgK","p4.6"
"M1079","LgK","p4.4"
"M1080","TRB","p3.8"
"M1080","TRB","p3.6"
"M1080","TRB","p3.4"
"M1081","LgK","p4.8"
"M1081","LgK","p4.6"
"M1081","LgK","p4.4"
"M1081","TRB","p3.8"
"M1081","TRB","p3.6"
"M1081","TRB","p3.4"
"M1082","TRB","p3.8"
"M1082","TRB","p3.6"
"M1082","TRB","p3.4"
"M1083","TRB","p3.8"
"M1083","TRB","p3.6"
"M1083","TRB","p3.4"
"M1084","LgK","p4.8"
"M1084","LgK","p4.6"
"M1084","LgK","p4.4"
"M1084","ENE","p4.4"
"M1084","ENE","p4.2"
"M1084","ENE","p4.0"
"M1085","LgK","p4.8"
"M1085","LgK","p4.6"
"M1085","LgK","p4.4"
"M1085","ENE","p4.4"
"M1085","ENE","p4.2"
"M1085","ENE","p4.0"
"M1086","LgK","p4.8"
"M1086","LgK","p4.6"
"M1086","LgK","p4.4"
"M1086","TRB","p3.8"
"M1086","TRB","p3.6"
"M1086","TRB","p3.4"
"M1087","SBK","p5.0"
"M1087","SBK","p4.8"
"M1088","LgK","p4.8"
"M1088","LgK","p4.6"
"M1088","LgK","p4.4"
"M1089","LgK","p4.8"
"M1089","LgK","p4.6"
"M1089","LgK","p4.4"
"M1090","SBK","p5.0"
"M1090","SBK","p4.8"
"M1090","LgK","p4.8"
"M1090","LgK","p4.6"
"M1090","LgK","p4.4"
"M1091","LgK","p4.8"
"M1091","LgK","p4.6"
"M1091","LgK","p4.4"
"M1092","LgK","p4.8"
"M1092","LgK","p4.6"
"M1092","LgK","p4.4"
"M1093","SBK","p5.0"
"M1093","SBK","p4.8"
"M1094","LgK","p4.8"
"M1094","LgK","p4.6"
"M1094","LgK","p4.4"
"M1096","LgK","p4.8"
"M1096","LgK","p4.6"
"M1096","LgK","p4.4"
"M1096","ENE","p4.4"
"M1096","ENE","p4.2"
"M1096","ENE","p4.0"
"M1097","LgK","p4.8"
"M1097","LgK","p4.6"
"M1097","LgK","p4.4"
"M1098","LgK","p4.8"
"M1098","LgK","p4.6"
"M1098","LgK","p4.4"
"M1099","LgK","p4.8"
"M1099","LgK","p4.6"
"M1099","LgK","p4.4"
"M1100","LgK","p4.8"
"M1100","LgK","p4.6"
"M1100","LgK","p4.4"
"M1101","TRB","p3.8"
"M1101","TRB","p3.6"
"M1101","TRB","p3.4"
"M1102","LgK","p4.8"
"M1102","LgK","p4.6"
"M1102","LgK","p4.4"
"M1103","TRB","p3.8"
"M1103","TRB","p3.6"
"M1103","TRB","p3.4"
"M1104","LgK","p4.8"
"M1104","LgK","p4.6"
"M1104","LgK","p4.4"
"M1104","TRB","p3.8"
"M1104","TRB","p3.6"
"M1104","TRB","p3.4"
"M1105","LgK","p4.8"
"M1105","LgK","p4.6"
"M1105","LgK","p4.4"
"M1106","LgK","p4.8"
"M1106","LgK","p4.6"
"M1106","LgK","p4.4"
"M1107","TRB","p3.8"
"M1107","TRB","p3.6"
"M1107","TRB","p3.4"
"M1108","TRB","p3.8"
"M1108","TRB","p3.6"
"M1108","TRB","p3.4"
"M1109","LgK","p4.8"
"M1109","LgK","p4.6"
"M1109","LgK","p4.4"
"M1110","LgK","p4.8"
"M1110","LgK","p4.6"
"M1110","LgK","p4.4"
"M1111","LgK","p4.8"
"M1111","LgK","p4.6"
"M1111","LgK","p4.4"
"M1112","LgK","p4.8"
"M1112","LgK","p4.6"
"M1112","LgK","p4.4"
"M1113","LgK","p4.8"
"M1113","LgK","p4.6"
"M1113","LgK","p4.4"
"M1114","LgK","p4.8"
"M1114","LgK","p4.6"
"M1114","LgK","p4.4"
"M1115","LgK","p4.8"
"M1115","LgK","p4.6"
"M1115","LgK","p4.4"
"M1116","TRB","p3.8"
"M1116","TRB","p3.6"
"M1116","TRB","p3.4"
"M1117","LgK","p4.8"
"M1117","LgK","p4.6"
"M1117","LgK","p4.4"
"M1118","LgK","p4.8"
"M1118","LgK","p4.6"
"M1118","LgK","p4.4"
"M1119","LgK","p4.8"
"M1119","LgK","p4.6"
"M1119","LgK","p4.4"
"M1120","LgK","p4.8"
"M1120","LgK","p4.6"
"M1120","LgK","p4.4"
"M1121","LgK","p4.8"
"M1121","LgK","p4.6"
"M1121","LgK","p4.4"
"M1122","LgK","p4.8"
"M1122","LgK","p4.6"
"M1122","LgK","p4.4"
"M1123","LgK","p4.8"
"M1123","LgK","p4.6"
"M1123","LgK","p4.4"
"M1124","TRB","p3.8"
"M1124","TRB","p3.6"
"M1124","TRB","p3.4"
"M1125","LgK","p4.8"
"M1125","LgK","p4.6"
"M1125","LgK","p4.4"
"M1126","LgK","p4.8"
"M1126","LgK","p4.6"
"M1126","LgK","p4.4"
"M1127","LgK","p4.8"
"M1127","LgK","p4.6"
"M1127","LgK","p4.4"
"M1128","LgK","p4.8"
"M1128","LgK","p4.6"
"M1128","LgK","p4.4"
"M1129","LgK","p4.8"
"M1129","LgK","p4.6"
"M1129","LgK","p4.4"
"M1130","LgK","p4.8"
"M1130","LgK","p4.6"
"M1130","LgK","p4.4"
"M1131","LgK","p4.8"
"M1131","LgK","p4.6"
"M1131","LgK","p4.4"
"M1132","LgK","p4.8"
"M1132","LgK","p4.6"
"M1132","LgK","p4.4"
"M1133","LgK","p4.8"
"M1133","LgK","p4.6"
"M1133","LgK","p4.4"
"M1135","LgK","p4.8"
"M1135","LgK","p4.6"
"M1135","LgK","p4.4"
"M1136","LgK","p4.8"
"M1136","LgK","p4.6"
"M1136","LgK","p4.4"
"M1136","ENE","p4.4"
"M1136","ENE","p4.2"
"M1136","ENE","p4.0"
"M1137","TRB","p3.8"
"M1137","TRB","p3.6"
"M1137","TRB","p3.4"
"M1138","LgK","p4.8"
"M1138","LgK","p4.6"
"M1138","LgK","p4.4"
"M1139","LgK","p4.8"
"M1139","LgK","p4.6"
"M1139","LgK","p4.4"
"M1140","LgK","p4.8"
"M1140","LgK","p4.6"
"M1140","LgK","p4.4"
"M1141","LgK","p4.8"
"M1141","LgK","p4.6"
"M1141","LgK","p4.4"
"M1141","ENE","p4.4"
"M1141","ENE","p4.2"
"M1141","ENE","p4.0"
"M1142","LgK","p4.8"
"M1142","LgK","p4.6"
"M1142","LgK","p4.4"
"M1143","LgK","p4.8"
"M1143","LgK","p4.6"
"M1143","LgK","p4.4"
"M1144","LgK","p4.8"
"M1144","LgK","p4.6"
"M1144","LgK","p4.4"
"M1145","LgK","p4.8"
"M1145","LgK","p4.6"
"M1145","LgK","p4.4"
"M1146","TRB","p3.8"
"M1146","TRB","p3.6"
"M1146","TRB","p3.4"
"M1147","LgK","p4.8"
"M1147","LgK","p4.6"
"M1147","LgK","p4.4"
"M1148","LgK","p4.8"
"M1148","LgK","p4.6"
"M1148","LgK","p4.4"
"M1149","TRB","p3.8"
"M1149","TRB","p3.6"
"M1149","TRB","p3.4"
"M1150","LgK","p4.8"
"M1150","LgK","p4.6"
"M1150","LgK","p4.4"
"M1151","LgK","p4.8"
"M1151","LgK","p4.6"
"M1151","LgK","p4.4"
"M1152","LgK","p4.8"
"M1152","LgK","p4.6"
"M1152","LgK","p4.4"
"M1153","LgK","p4.8"
"M1153","LgK","p4.6"
"M1153","LgK","p4.4"
"M1153","ENE","p4.4"
"M1153","ENE","p4.2"
"M1153","ENE","p4.0"
"M1153","TRB","p3.8"
"M1153","TRB","p3.6"
"M1153","TRB","p3.4"
"M1154","TRB","p3.8"
"M1154","TRB","p3.6"
"M1154","TRB","p3.4"
"M1155","LgK","p4.8"
"M1155","LgK","p4.6"
"M1155","LgK","p4.4"
"M1156","LgK","p4.8"
"M1156","LgK","p4.6"
"M1156","LgK","p4.4"
"M1157","LgK","p4.8"
"M1157","LgK","p4.6"
"M1157","LgK","p4.4"
"M1158","SBK","p5.0"
"M1158","SBK","p4.8"
"M1159","LgK","p4.8"
"M1159","LgK","p4.6"
"M1159","LgK","p4.4"
"M1160","LgK","p4.8"
"M1160","LgK","p4.6"
"M1160","LgK","p4.4"
"M1161","LgK","p4.8"
"M1161","LgK","p4.6"
"M1161","LgK","p4.4"
"M1162","LgK","p4.8"
"M1162","LgK","p4.6"
"M1162","LgK","p4.4"
"M1162","ENE","p4.4"
"M1162","ENE","p4.2"
"M1162","ENE","p4.0"
"M1162","TRB","p3.8"
"M1162","TRB","p3.6"
"M1162","TRB","p3.4"
"M1163","LgK","p4.8"
"M1163","LgK","p4.6"
"M1163","LgK","p4.4"
"M1164","LgK","p4.8"
"M1164","LgK","p4.6"
"M1164","LgK","p4.4"
"M1165","LgK","p4.8"
"M1165","LgK","p4.6"
"M1165","LgK","p4.4"
"M1166","LgK","p4.8"
"M1166","LgK","p4.6"
"M1166","LgK","p4.4"
"M1168","LgK","p4.8"
"M1168","LgK","p4.6"
"M1168","LgK","p4.4"
"M1168","ENE","p4.4"
"M1168","ENE","p4.2"
"M1168","ENE","p4.0"
"M1169","SBK","p5.0"
"M1169","SBK","p4.8"
"M1169","LgK","p4.8"
"M1169","LgK","p4.6"
"M1169","LgK","p4.4"
"M1170","SBK","p5.0"
"M1170","SBK","p4.8"
"M1171","LgK","p4.8"
"M1171","LgK","p4.6"
"M1171","LgK","p4.4"
"M1172","LgK","p4.8"
"M1172","LgK","p4.6"
"M1172","LgK","p4.4"
"M1173","SBK","p5.0"
"M1173","SBK","p4.8"
"M1173","LgK","p4.8"
"M1173","LgK","p4.6"
"M1173","LgK","p4.4"
"M1174","LgK","p4.8"
"M1174","LgK","p4.6"
"M1174","LgK","p4.4"
"M1175","LgK","p4.8"
"M1175","LgK","p4.6"
"M1175","LgK","p4.4"
"M1176","SBK","p5.0"
"M1176","SBK","p4.8"
"M1176","LgK","p4.8"
"M1176","LgK","p4.6"
"M1176","LgK","p4.4"
"M1177","LgK","p4.8"
"M1177","LgK","p4.6"
"M1177","LgK","p4.4"
"M1178","TRB","p3.8"
"M1178","TRB","p3.6"
"M1178","TRB","p3.4"
"M1179","LgK","p4.8"
"M1179","LgK","p4.6"
"M1179","LgK","p4.4"
"M1180","LgK","p4.8"
"M1180","LgK","p4.6"
"M1180","LgK","p4.4"
"M1181","LgK","p4.8"
"M1181","LgK","p4.6"
"M1181","LgK","p4.4"
"M1181","TRB","p3.8"
"M1181","TRB","p3.6"
"M1181","TRB","p3.4"
"M1182","LgK","p4.8"
"M1182","LgK","p4.6"
"M1182","LgK","p4.4"
"M1183","LgK","p4.8"
"M1183","LgK","p4.6"
"M1183","LgK","p4.4"
"M1183","ENE","p4.4"
"M1183","ENE","p4.2"
"M1183","ENE","p4.0"
"M1183","TRB","p3.8"
"M1183","TRB","p3.6"
"M1183","TRB","p3.4"
"M1184","LgK","p4.8"
"M1184","LgK","p4.6"
"M1184","LgK","p4.4"
"M1185","LgK","p4.8"
"M1185","LgK","p4.6"
"M1185","LgK","p4.4"
"M1186","LgK","p4.8"
"M1186","LgK","p4.6"
"M1186","LgK","p4.4"
"M1187","LgK","p4.8"
"M1187","LgK","p4.6"
"M1187","LgK","p4.4"
"M1187","ENE","p4.4"
"M1187","ENE","p4.2"
"M1187","ENE","p4.0"
"M1187","TRB","p3.8"
"M1187","TRB","p3.6"
"M1187","TRB","p3.4"
"M1188","LgK","p4.8"
"M1188","LgK","p4.6"
"M1188","LgK","p4.4"
"M1189","LgK","p4.8"
"M1189","LgK","p4.6"
"M1189","LgK","p4.4"
"M1189","ENE","p4.4"
"M1189","ENE","p4.2"
"M1189","ENE","p4.0"
"M1190","LgK","p4.8"
"M1190","LgK","p4.6"
"M1190","LgK","p4.4"
"M1191","LgK","p4.8"
"M1191","LgK","p4.6"
"M1191","LgK","p4.4"
"M1193","LgK","p4.8"
"M1193","LgK","p4.6"
"M1193","LgK","p4.4"
"M1194","LgK","p4.8"
"M1194","LgK","p4.6"
"M1194","LgK","p4.4"
"M1194","ENE","p4.4"
"M1194","ENE","p4.2"
"M1194","ENE","p4.0"
"M1195","LgK","p4.8"
"M1195","LgK","p4.6"
"M1195","LgK","p4.4"
"M1196","LgK","p4.8"
"M1196","LgK","p4.6"
"M1196","LgK","p4.4"
"M1197","LgK","p4.8"
"M1197","LgK","p4.6"
"M1197","LgK","p4.4"
"M1198","TRB","p3.8"
"M1198","TRB","p3.6"
"M1198","TRB","p3.4"
"M1199","TRB","p3.8"
"M1199","TRB","p3.6"
"M1199","TRB","p3.4"
"M1200","TRB","p3.8"
"M1200","TRB","p3.6"
"M1200","TRB","p3.4"
"M1201","LgK","p4.8"
"M1201","LgK","p4.6"
"M1201","LgK","p4.4"
"M1202","TRB","p3.8"
"M1202","TRB","p3.6"
"M1202","TRB","p3.4"
"M1203","LgK","p4.8"
"M1203","LgK","p4.6"
"M1203","LgK","p4.4"
"M1203","TRB","p3.8"
"M1203","TRB","p3.6"
"M1203","TRB","p3.4"
"M1204","LgK","p4.8"
"M1204","LgK","p4.6"
"M1204","LgK","p4.4"
"M1205","LgK","p4.8"
"M1205","LgK","p4.6"
"M1205","LgK","p4.4"
"M1206","LgK","p4.8"
"M1206","LgK","p4.6"
"M1206","LgK","p4.4"
"M1207","LgK","p4.8"
"M1207","LgK","p4.6"
"M1207","LgK","p4.4"
"M1208","SBK","p5.0"
"M1208","SBK","p4.8"
"M1208","LgK","p4.8"
"M1208","LgK","p4.6"
"M1208","LgK","p4.4"
"M1209","LgK","p4.8"
"M1209","LgK","p4.6"
"M1209","LgK","p4.4"
"M1210","LgK","p4.8"
"M1210","LgK","p4.6"
"M1210","LgK","p4.4"
"M1211","LgK","p4.8"
"M1211","LgK","p4.6"
"M1211","LgK","p4.4"
"M1212","LgK","p4.8"
"M1212","LgK","p4.6"
"M1212","LgK","p4.4"
"M1213","LgK","p4.8"
"M1213","LgK","p4.6"
"M1213","LgK","p4.4"
"M1214","LgK","p4.8"
"M1214","LgK","p4.6"
"M1214","LgK","p4.4"
"M1215","LgK","p4.8"
"M1215","LgK","p4.6"
"M1215","LgK","p4.4"
"M1216","LgK","p4.8"
"M1216","LgK","p4.6"
"M1216","LgK","p4.4"
"M1217","SBK","p5.0"
"M1217","SBK","p4.8"
"M1218","LgK","p4.8"
"M1218","LgK","p4.6"
"M1218","LgK","p4.4"
"M1219","LgK","p4.8"
"M1219","LgK","p4.6"
"M1219","LgK","p4.4"
"M1220","LgK","p4.8"
"M1220","LgK","p4.6"
"M1220","LgK","p4.4"
"M1221","LgK","p4.8"
"M1221","LgK","p4.6"
"M1221","LgK","p4.4"
"M1222","LgK","p4.8"
"M1222","LgK","p4.6"
"M1222","LgK","p4.4"
"M1222","TRB","p3.8"
"M1222","TRB","p3.6"
"M1222","TRB","p3.4"
"M1223","LgK","p4.8"
"M1223","LgK","p4.6"
"M1223","LgK","p4.4"
"M1224","LgK","p4.8"
"M1224","LgK","p4.6"
"M1224","LgK","p4.4"
"M1225","LgK","p4.8"
"M1225","LgK","p4.6"
"M1225","LgK","p4.4"
"M1226","TRB","p3.8"
"M1226","TRB","p3.6"
"M1226","TRB","p3.4"
"M1227","TRB","p3.8"
"M1227","TRB","p3.6"
"M1227","TRB","p3.4"
"M1228","TRB","p3.8"
"M1228","TRB","p3.6"
"M1228","TRB","p3.4"
"M1229","TRB","p3.8"
"M1229","TRB","p3.6"
"M1229","TRB","p3.4"
"M1230","LgK","p4.8"
"M1230","LgK","p4.6"
"M1230","LgK","p4.4"
"M1231","LgK","p4.8"
"M1231","LgK","p4.6"
"M1231","LgK","p4.4"
"M1232","LgK","p4.8"
"M1232","LgK","p4.6"
"M1232","LgK","p4.4"
"M1233","LgK","p4.8"
"M1233","LgK","p4.6"
"M1233","LgK","p4.4"
"M1234","SBK","p5.0"
"M1234","SBK","p4.8"
"M1234","LgK","p4.8"
"M1234","LgK","p4.6"
"M1234","LgK","p4.4"
"M1234","ENE","p4.4"
"M1234","ENE","p4.2"
"M1234","ENE","p4.0"
"M1234","TRB","p3.8"
"M1234","TRB","p3.6"
"M1234","TRB","p3.4"
"M1235","LgK","p4.8"
"M1235","LgK","p4.6"
"M1235","LgK","p4.4"
"M1236","LgK","p4.8"
"M1236","LgK","p4.6"
"M1236","LgK","p4.4"
"M1237","TRB","p3.8"
"M1237","TRB","p3.6"
"M1237","TRB","p3.4"
"M1238","LgK","p4.8"
"M1238","LgK","p4.6"
"M1238","LgK","p4.4"
"M1239","LgK","p4.8"
"M1239","LgK","p4.6"
"M1239","LgK","p4.4"
"M1240","LgK","p4.8"
"M1240","LgK","p4.6"
"M1240","LgK","p4.4"
"M1241","LgK","p4.8"
"M1241","LgK","p4.6"
"M1241","LgK","p4.4"
"M1242","TRB","p3.8"
"M1242","TRB","p3.6"
"M1242","TRB","p3.4"
"M1243","LgK","p4.8"
"M1243","LgK","p4.6"
"M1243","LgK","p4.4"
"M1243","ENE","p4.4"
"M1243","ENE","p4.2"
"M1243","ENE","p4.0"
"M1244","LgK","p4.8"
"M1244","LgK","p4.6"
"M1244","LgK","p4.4"
"M1244","ENE","p4.4"
"M1244","ENE","p4.2"
"M1244","ENE","p4.0"
"M1245","SBK","p5.0"
"M1245","SBK","p4.8"
"M1246","LgK","p4.8"
"M1246","LgK","p4.6"
"M1246","LgK","p4.4"
"M1246","TRB","p3.8"
"M1246","TRB","p3.6"
"M1246","TRB","p3.4"
"M1247","LgK","p4.8"
"M1247","LgK","p4.6"
"M1247","LgK","p4.4"
"M1248","LgK","p4.8"
"M1248","LgK","p4.6"
"M1248","LgK","p4.4"
"M1249","LgK","p4.8"
"M1249","LgK","p4.6"
"M1249","LgK","p4.4"
"M1250","LgK","p4.8"
"M1250","LgK","p4.6"
"M1250","LgK","p4.4"
"M1251","LgK","p4.8"
"M1251","LgK","p4.6"
"M1251","LgK","p4.4"
"M1252","LgK","p4.8"
"M1252","LgK","p4.6"
"M1252","LgK","p4.4"
"M1253","LgK","p4.8"
"M1253","LgK","p4.6"
"M1253","LgK","p4.4"
"M1254","LgK","p4.8"
"M1254","LgK","p4.6"
"M1254","LgK","p4.4"
"M1255","LgK","p4.8"
"M1255","LgK","p4.6"
"M1255","LgK","p4.4"
"M1256","LgK","p4.8"
"M1256","LgK","p4.6"
"M1256","LgK","p4.4"
"M1256","ENE","p4.4"
"M1256","ENE","p4.2"
"M1256","ENE","p4.0"
"M1257","TRB","p3.8"
"M1257","TRB","p3.6"
"M1257","TRB","p3.4"
"M1258","LgK","p4.8"
"M1258","LgK","p4.6"
"M1258","LgK","p4.4"
"M1259","LgK","p4.8"
"M1259","LgK","p4.6"
"M1259","LgK","p4.4"
"M1260","LgK","p4.8"
"M1260","LgK","p4.6"
"M1260","LgK","p4.4"
"M1260","ENE","p4.4"
"M1260","ENE","p4.2"
"M1260","ENE","p4.0"
"M1260","TRB","p3.8"
"M1260","TRB","p3.6"
"M1260","TRB","p3.4"
"M1261","LgK","p4.8"
"M1261","LgK","p4.6"
"M1261","LgK","p4.4"
"M1262","LgK","p4.8"
"M1262","LgK","p4.6"
"M1262","LgK","p4.4"
"M1263","LgK","p4.8"
"M1263","LgK","p4.6"
"M1263","LgK","p4.4"
"M1264","LgK","p4.8"
"M1264","LgK","p4.6"
"M1264","LgK","p4.4"
"M1265","LgK","p4.8"
"M1265","LgK","p4.6"
"M1265","LgK","p4.4"
"M1266","SBK","p5.0"
"M1266","SBK","p4.8"
"M1267","LgK","p4.8"
"M1267","LgK","p4.6"
"M1267","LgK","p4.4"
"M1268","LgK","p4.8"
"M1268","LgK","p4.6"
"M1268","LgK","p4.4"
"M1269","LgK","p4.8"
"M1269","LgK","p4.6"
"M1269","LgK","p4.4"
"M1270","LgK","p4.8"
"M1270","LgK","p4.6"
"M1270","LgK","p4.4"
"M1271","LgK","p4.8"
"M1271","LgK","p4.6"
"M1271","LgK","p4.4"
"M1271","ENE","p4.4"
"M1271","ENE","p4.2"
"M1271","ENE","p4.0"
"M1272","TRB","p3.8"
"M1272","TRB","p3.6"
"M1272","TRB","p3.4"
"M1273","LgK","p4.8"
"M1273","LgK","p4.6"
"M1273","LgK","p4.4"
"M1274","LgK","p4.8"
"M1274","LgK","p4.6"
"M1274","LgK","p4.4"
"M1275","LgK","p4.8"
"M1275","LgK","p4.6"
"M1275","LgK","p4.4"
"M1276","LgK","p4.8"
"M1276","LgK","p4.6"
"M1276","LgK","p4.4"
"M1276","ENE","p4.4"
"M1276","ENE","p4.2"
"M1276","ENE","p4.0"
"M1276","TRB","p3.8"
"M1276","TRB","p3.6"
"M1276","TRB","p3.4"
"M1277","LgK","p4.8"
"M1277","LgK","p4.6"
"M1277","LgK","p4.4"
"M1278","TRB","p3.8"
"M1278","TRB","p3.6"
"M1278","TRB","p3.4"
"M1279","LgK","p4.8"
"M1279","LgK","p4.6"
"M1279","LgK","p4.4"
"M1280","LgK","p4.8"
"M1280","LgK","p4.6"
"M1280","LgK","p4.4"
"M1281","LgK","p4.8"
"M1281","LgK","p4.6"
"M1281","LgK","p4.4"
"M1282","LgK","p4.8"
"M1282","LgK","p4.6"
"M1282","LgK","p4.4"
"M1283","LgK","p4.8"
"M1283","LgK","p4.6"
"M1283","LgK","p4.4"
"M1284","LgK","p4.8"
"M1284","LgK","p4.6"
"M1284","LgK","p4.4"
"M1285","LgK","p4.8"
"M1285","LgK","p4.6"
"M1285","LgK","p4.4"
"M1285","ENE","p4.4"
"M1285","ENE","p4.2"
"M1285","ENE","p4.0"
"M1286","LgK","p4.8"
"M1286","LgK","p4.6"
"M1286","LgK","p4.4"
"M1287","SBK","p5.0"
"M1287","SBK","p4.8"
"M1287","LgK","p4.8"
"M1287","LgK","p4.6"
"M1287","LgK","p4.4"
"M1288","LgK","p4.8"
"M1288","LgK","p4.6"
"M1288","LgK","p4.4"
"M1289","LgK","p4.8"
"M1289","LgK","p4.6"
"M1289","LgK","p4.4"
"M1290","LgK","p4.8"
"M1290","LgK","p4.6"
"M1290","LgK","p4.4"
"M1290","TRB","p3.8"
"M1290","TRB","p3.6"
"M1290","TRB","p3.4"
"M1291","LgK","p4.8"
"M1291","LgK","p4.6"
"M1291","LgK","p4.4"
"M1292","LgK","p4.8"
"M1292","LgK","p4.6"
"M1292","LgK","p4.4"
"M1293","LgK","p4.8"
"M1293","LgK","p4.6"
"M1293","LgK","p4.4"
"M1294","LgK","p4.8"
"M1294","LgK","p4.6"
"M1294","LgK","p4.4"
"M1294","TRB","p3.8"
"M1294","TRB","p3.6"
"M1294","TRB","p3.4"
"M1295","TRB","p3.8"
"M1295","TRB","p3.6"
"M1295","TRB","p3.4"
"M1296","LgK","p4.8"
"M1296","LgK","p4.6"
"M1296","LgK","p4.4"
"M1297","LgK","p4.8"
"M1297","LgK","p4.6"
"M1297","LgK","p4.4"
"M1297","TRB","p3.8"
"M1297","TRB","p3.6"
"M1297","TRB","p3.4"
"M1298","LgK","p4.8"
"M1298","LgK","p4.6"
"M1298","LgK","p4.4"
"M1299","TRB","p3.8"
"M1299","TRB","p3.6"
"M1299","TRB","p3.4"
"M1300","LgK","p4.8"
"M1300","LgK","p4.6"
"M1300","LgK","p4.4"
"M1301","LgK","p4.8"
"M1301","LgK","p4.6"
"M1301","LgK","p4.4"
"M1302","LgK","p4.8"
"M1302","LgK","p4.6"
"M1302","LgK","p4.4"
"M1302","TRB","p3.8"
"M1302","TRB","p3.6"
"M1302","TRB","p3.4"
"M1303","LgK","p4.8"
"M1303","LgK","p4.6"
"M1303","LgK","p4.4"
"M1304","SBK","p5.0"
"M1304","SBK","p4.8"
"M1305","LgK","p4.8"
"M1305","LgK","p4.6"
"M1305","LgK","p4.4"
"M1306","SBK","p5.0"
"M1306","SBK","p4.8"
"M1306","LgK","p4.8"
"M1306","LgK","p4.6"
"M1306","LgK","p4.4"
"M1307","LgK","p4.8"
"M1307","LgK","p4.6"
"M1307","LgK","p4.4"
"M1308","LgK","p4.8"
"M1308","LgK","p4.6"
"M1308","LgK","p4.4"
"M1309","TRB","p3.8"
"M1309","TRB","p3.6"
"M1309","TRB","p3.4"
"M1310","LgK","p4.8"
"M1310","LgK","p4.6"
"M1310","LgK","p4.4"
"M1311","LgK","p4.8"
"M1311","LgK","p4.6"
"M1311","LgK","p4.4"
"M1312","LgK","p4.8"
"M1312","LgK","p4.6"
"M1312","LgK","p4.4"
"M1313","LgK","p4.8"
"M1313","LgK","p4.6"
"M1313","LgK","p4.4"
"M1314","LgK","p4.8"
"M1314","LgK","p4.6"
"M1314","LgK","p4.4"
"M1315","LgK","p4.8"
"M1315","LgK","p4.6"
"M1315","LgK","p4.4"
"M1315","TRB","p3.8"
"M1315","TRB","p3.6"
"M1315","TRB","p3.4"
"M1316","LgK","p4.8"
"M1316","LgK","p4.6"
"M1316","LgK","p4.4"
"M1316","TRB","p3.8"
"M1316","TRB","p3.6"
"M1316","TRB","p3.4"
"M1317","LgK","p4.8"
"M1317","LgK","p4.6"
"M1317","LgK","p4.4"
"M1318","LgK","p4.8"
"M1318","LgK","p4.6"
"M1318","LgK","p4.4"
"M1319","LgK","p4.8"
"M1319","LgK","p4.6"
"M1319","LgK","p4.4"
"M1320","LgK","p4.8"
"M1320","LgK","p4.6"
"M1320","LgK","p4.4"
"M1321","LgK","p4.8"
"M1321","LgK","p4.6"
"M1321","LgK","p4.4"
"M1322","LgK","p4.8"
"M1322","LgK","p4.6"
"M1322","LgK","p4.4"
"M1323","LgK","p4.8"
"M1323","LgK","p4.6"
"M1323","LgK","p4.4"
"M1324","LgK","p4.8"
"M1324","LgK","p4.6"
"M1324","LgK","p4.4"
"M1325","LgK","p4.8"
"M1325","LgK","p4.6"
"M1325","LgK","p4.4"
"M1326","LgK","p4.8"
"M1326","LgK","p4.6"
"M1326","LgK","p4.4"
"M1327","LgK","p4.8"
"M1327","LgK","p4.6"
"M1327","LgK","p4.4"
"M1328","LgK","p4.8"
"M1328","LgK","p4.6"
"M1328","LgK","p4.4"
"M1329","LgK","p4.8"
"M1329","LgK","p4.6"
"M1329","LgK","p4.4"
"M1330","LgK","p4.8"
"M1330","LgK","p4.6"
"M1330","LgK","p4.4"
"M1331","TRB","p3.8"
"M1331","TRB","p3.6"
"M1331","TRB","p3.4"
"M1332","LgK","p4.8"
"M1332","LgK","p4.6"
"M1332","LgK","p4.4"
"M1332","ENE","p4.4"
"M1332","ENE","p4.2"
"M1332","ENE","p4.0"
"M1333","LgK","p4.8"
"M1333","LgK","p4.6"
"M1333","LgK","p4.4"
"M1334","LgK","p4.8"
"M1334","LgK","p4.6"
